series,ratio,kept_length,fit_pool_length,fixed_validation_length,channel,missing_value_count,nonfinite_value_count,unique_value_count,minimum,first_quartile,median,third_quartile,maximum,interquartile_range,standard_deviation,iqr_zero,standard_deviation_zero
2,0.4,18000,45000,5000,HT_temperature.T,0,0,17877,283.149993896,312.6938171385,324.2586517335,329.608299255,332.999908447,16.91448211650004,12.726608638948443,False,False
2,0.4,18000,45000,5000,RT_level,0,0,3486,0.5,1.58774828911,1.75,1.75,2.25,0.1622517108899999,0.38297680540575063,False,False
2,0.4,18000,45000,5000,RT_level_ini,0,0,4,0.0,2.08774828911,2.25,2.25,2.25,0.16225171089000012,0.5189134217763276,False,False
2,0.4,18000,45000,5000,RT_temperature.T,0,0,2632,283.033294678,294.1065979,309.144775391,322.43258667,330.421539307,28.32598876999998,15.589719695113166,False,False
2,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32755138706454046,True,False
2,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.365836922331025,True,False
2,0.4,18000,45000,5000,dL_rand,0,0,3,-1.90325629711,-0.324503302574,0.0,0.0,0.0,0.324503302574,0.4632579164814201,False,False
2,0.4,18000,45000,5000,dT_rand,0,0,3,-1.90325629711,-0.324503302574,0.0,0.0,0.0,0.324503302574,0.4632579164814201,False,False
2,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1644996724316614,True,False
2,0.4,18000,45000,5000,dt_rand,0,0,23,-1.90057075024,-0.775261700153,0.0,0.657460272312,2.10690641403,1.432721972465,1.1416153965509859,False,False
2,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47104307969382864,False,False
2,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31829184611655126,True,False
2,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1668725139533359,True,False
2,0.4,18000,45000,5000,limiter.y,0,0,3,274.0,279.754974365,283.0,283.0,283.0,3.2450256349999904,2.438175450778894,False,False
2,0.4,18000,45000,5000,limiter1.y,0,0,23,80.9942932129,92.2473831177,100.0,106.57460022,121.069061279,14.327217102299997,11.41615361759725,False,False
2,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14812802014826332,True,False
2,0.6,27000,45000,5000,C_level,0,0,600,0.00999999977648,0.00999999977648,0.0799999982119,0.143509939313,0.205677971244,0.13350993953652,0.06818984682292191,False,False
2,0.6,27000,45000,5000,C_temperature.T,0,0,600,273.149993896,273.149993896,323.280914307,326.356628418,327.763580322,53.206634522,24.77358707677663,False,False
2,0.6,27000,45000,5000,HT_level,0,0,1562,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2277010833362432,False,False
2,0.6,27000,45000,5000,HT_temperature.T,0,0,26474,283.149993896,313.7872085575,324.7703552245,329.713973999,332.999908447,15.926765441500038,11.838194074280512,False,False
2,0.6,27000,45000,5000,RT_level,0,0,5447,0.5,0.798371851444,1.58774828911,1.75,2.25,0.951628148556,0.48523540776526813,False,False
2,0.6,27000,45000,5000,RT_level_ini,0,0,6,0.0,1.29837179184,2.08774828911,2.25,2.25,0.95162820816,0.5511638724085713,False,False
2,0.6,27000,45000,5000,RT_temperature.T,0,0,4179,283.033294678,295.616882324,309.968383789,324.209655762,331.134613037,28.592773437999995,15.013258617884633,False,False
2,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3332693412819162,True,False
2,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.5355568216675906,True,False
2,0.6,27000,45000,5000,dL_rand,0,0,5,-1.98834192753,-1.90325629711,-0.324503302574,0.0,0.0,1.90325629711,0.850429232634016,False,False
2,0.6,27000,45000,5000,dT_rand,0,0,5,-1.98834192753,-1.90325629711,-0.324503302574,0.0,0.0,1.90325629711,0.850429232634016,False,False
2,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16561021768116385,True,False
2,0.6,27000,45000,5000,dt_rand,0,0,35,-2.03421115875,-0.762962758541,0.0,0.606769025326,2.10690641403,1.369731783867,1.1549384211450766,False,False
2,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47608405459622577,False,False
2,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32677784108337954,True,False
2,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16936081904594877,True,False
2,0.6,27000,45000,5000,limiter.y,0,0,4,274.0,274.0,279.754974365,283.0,283.0,9.0,3.764432728965054,False,False
2,0.6,27000,45000,5000,limiter1.y,0,0,35,79.6578903198,92.3703689575,100.0,106.067687988,121.069061279,13.697319030499997,11.549383747409468,False,False
2,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14680669012498343,True,False
2,0.8,36000,45000,5000,C_level,0,0,808,0.00999999977648,0.00999999977648,0.143509939313,0.205677971244,0.27380412817,0.19567797146752,0.08550972849048973,False,False
2,0.8,36000,45000,5000,C_temperature.T,0,0,808,273.149993896,273.149993896,326.356628418,327.763580322,328.455413818,54.61358642599998,23.207005312862606,False,False
2,0.8,36000,45000,5000,HT_level,0,0,2100,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22631799817840925,False,False
2,0.8,36000,45000,5000,HT_temperature.T,0,0,35143,283.149993896,314.33718872074996,324.975540161,329.76579284649995,333.0,15.428604125749985,11.330721303543038,False,False
2,0.8,36000,45000,5000,RT_level,0,0,7026,0.5,1.1592899262874998,1.67298650742,1.75,2.25,0.5907100737125002,0.4665645062103708,False,False
2,0.8,36000,45000,5000,RT_level_ini,0,0,7,0.0,1.29837179184,2.17298650742,2.25,2.25,0.95162820816,0.5072856249284152,False,False
2,0.8,36000,45000,5000,RT_temperature.T,0,0,5315,283.033294678,295.616882324,309.64537048349996,324.209655762,331.134613037,28.592773437999995,14.58130557307308,False,False
2,0.8,36000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33560384779189883,True,False
2,0.8,36000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.363055209044374,True,False
2,0.8,36000,45000,5000,dL_rand,0,0,6,-1.98834192753,-0.324503302574,-0.154026910663,0.0,0.0,0.324503302574,0.7810217861879641,False,False
2,0.8,36000,45000,5000,dT_rand,0,0,6,-1.98834192753,-0.324503302574,-0.154026910663,0.0,0.0,0.324503302574,0.7810217861879641,False,False
2,0.8,36000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16600459022096764,True,False
2,0.8,36000,45000,5000,dt_rand,0,0,47,-2.03421115875,-0.620960116386,0.138981297612,0.814172804356,2.10690641403,1.435132920742,1.0784109578748957,False,False
2,0.8,36000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4740146576921219,False,False
2,0.8,36000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3181527604522187,True,False
2,0.8,36000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.170359813048238,True,False
2,0.8,36000,45000,5000,limiter.y,0,0,5,274.0,279.754974365,281.459716797,283.0,283.0,3.2450256349999904,3.4635328363034503,False,False
2,0.8,36000,45000,5000,limiter1.y,0,0,47,79.6578903198,93.790397644,101.389816284,108.141731262,121.069061279,14.351333617999998,10.78410903918245,False,False
2,0.8,36000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14758754504678037,True,False
2,1.0,45000,45000,5000,C_level,0,0,1012,0.00999999977648,0.0799999982119,0.175444811583,0.27380412817,0.340723603964,0.19380412995809998,0.10586034060933985,False,False
2,1.0,45000,45000,5000,C_temperature.T,0,0,1012,273.149993896,323.280914307,327.178833008,328.455413818,328.881408691,5.174499511000022,21.71891763360378,False,False
2,1.0,45000,45000,5000,HT_level,0,0,2667,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2245551948428714,False,False
2,1.0,45000,45000,5000,HT_temperature.T,0,0,43540,283.149993896,315.167526245,325.315185547,329.84070587175,333.0,14.673179626750027,10.949952013449677,False,False
2,1.0,45000,45000,5000,RT_level,0,0,8430,0.5,1.26960813999,1.67298650742,1.75,2.25,0.4803918600099999,0.4468347952240224,False,False
2,1.0,45000,45000,5000,RT_level_ini,0,0,8,0.0,1.76960813999,2.17298650742,2.20315408707,2.25,0.43354594708000005,0.4649037810219258,False,False
2,1.0,45000,45000,5000,RT_temperature.T,0,0,6279,283.033294678,296.503540039,309.968383789,324.209655762,331.134613037,27.70611572300004,14.309156491965055,False,False
2,1.0,45000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33728254571435734,True,False
2,1.0,45000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.143143998200455,True,False
2,1.0,45000,45000,5000,dL_rand,0,0,7,-1.98834192753,-0.960783720016,-0.154026910663,-0.0936918258667,0.0,0.8670918941493,0.7214308165507629,False,False
2,1.0,45000,45000,5000,dT_rand,0,0,7,-1.98834192753,-0.960783720016,-0.154026910663,-0.0936918258667,0.0,0.8670918941493,0.7214308165507629,False,False
2,1.0,45000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1664926371277066,True,False
2,1.0,45000,45000,5000,dt_rand,0,0,60,-2.03421115875,-0.525406658649,0.067659534514,0.768089830875,2.10690641403,1.2934964895240002,1.0704881493761351,False,False
2,1.0,45000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47146472764104125,False,False
2,1.0,45000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.30715719991002277,True,False
2,1.0,45000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17247533750826155,True,False
2,1.0,45000,45000,5000,limiter.y,0,0,5,274.0,274.0,281.459716797,282.063079834,283.0,8.063079834000007,3.5628607839639788,False,False
2,1.0,45000,45000,5000,limiter1.y,0,0,60,79.6578903198,94.7459335327,100.676597595,107.680900574,121.069061279,12.934967041300013,10.704881239782555,False,False
2,1.0,45000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14776684600641637,True,False
3,0.05,2250,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
3,0.05,2250,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.68560549438497e-14,True,False
3,0.05,2250,45000,5000,HT_level,0,0,23,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2472290560238009,False,False
3,0.05,2250,45000,5000,HT_temperature.T,0,0,2250,283.149993896,287.765739441,290.374267578,310.97518920875,328.431213379,23.209449767750016,13.970714535481191,False,False
3,0.05,2250,45000,5000,RT_level,0,0,894,0.5,1.428598850965,1.75,1.75,2.24972319603,0.32140114903499994,0.4295202505725591,False,False
3,0.05,2250,45000,5000,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.1147952015886615,False,False
3,0.05,2250,45000,5000,RT_temperature.T,0,0,870,283.033294678,283.033294678,283.033294678,283.05082702625,283.149993896,0.017532348249972074,0.03169923561068816,False,False
3,0.05,2250,45000,5000,Relaxing.active,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.743953875233185,False,False
3,0.05,2250,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0961786539807423,True,False
3,0.05,2250,45000,5000,dt_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49665667455379575,False,False
3,0.05,2250,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.4871976937616593,False,False
3,0.05,2250,45000,5000,inv_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,limiter1.y,0,0,1,100.0,100.0,100.0,100.0,100.0,0.0,0.0,True,True
3,0.05,2250,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.1,4500,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
3,0.1,4500,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.684973584908787e-14,True,False
3,0.1,4500,45000,5000,HT_level,0,0,114,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22120899666638044,False,False
3,0.1,4500,45000,5000,HT_temperature.T,0,0,4497,283.149993896,290.3746643065,312.0036010745,323.7952346805,332.995025635,33.42057037400002,15.8982809761563,False,False
3,0.1,4500,45000,5000,RT_level,0,0,986,0.5,1.75,1.75,1.75,2.25,0.0,0.3472425008604077,True,False
3,0.1,4500,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.9260100184908424,True,False
3,0.1,4500,45000,5000,RT_temperature.T,0,0,922,283.033294678,283.033294678,283.118545532,294.1065979,302.72088623,11.073303221999993,7.877816058787596,False,False
3,0.1,4500,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2128475798956085,True,False
3,0.1,4500,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.902569132789706,True,False
3,0.1,4500,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.1,4500,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.1,4500,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11932714143879614,True,False
3,0.1,4500,45000,5000,dt_rand,0,0,3,0.0,0.0,0.0,0.156010627747,1.29203164577,0.156010627747,0.4991511092383555,False,False
3,0.1,4500,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4530892482546887,False,False
3,0.1,4500,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.39512845663948537,True,False
3,0.1,4500,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1016742606632601,True,False
3,0.1,4500,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
3,0.1,4500,45000,5000,limiter1.y,0,0,3,100.0,100.0,100.0,101.56010437,112.920318604,1.5601043700000048,4.991512084361928,False,False
3,0.1,4500,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.2,9000,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
3,0.2,9000,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,0.0,True,True
3,0.2,9000,45000,5000,HT_level,0,0,518,0.10000000149,0.2498138546945,0.600000023842,0.600000023842,0.600000023842,0.3501861691475,0.21413667747981216,False,False
3,0.2,9000,45000,5000,HT_temperature.T,0,0,8964,283.149993896,312.00440979025,324.94622802699996,329.74886322000003,332.999176025,17.744453429750024,14.814686033387849,False,False
3,0.2,9000,45000,5000,RT_level,0,0,1390,0.5,1.75,1.75,1.75,2.25,0.0,0.30165725365936724,True,False
3,0.2,9000,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6983947272292862,True,False
3,0.2,9000,45000,5000,RT_temperature.T,0,0,1150,283.033294678,283.118644714,302.7208709715,319.0203857425,329.723876953,35.9017410285,16.64823404320346,False,False
3,0.2,9000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3303589187897214,True,False
3,0.2,9000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,5.913427196205702,True,False
3,0.2,9000,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.2,9000,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.2,9000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16750354766636694,True,False
3,0.2,9000,45000,5000,dt_rand,0,0,12,-1.59614861012,-0.0133365886286,0.0,0.420575588942,2.30307936668,0.43391217757059997,0.895331913170632,False,False
3,0.2,9000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.45378726328538094,False,False
3,0.2,9000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.29567135981028514,True,False
3,0.2,9000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16624809460935963,True,False
3,0.2,9000,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
3,0.2,9000,45000,5000,limiter1.y,0,0,12,84.0385131836,99.8666305542,100.0,104.205757141,123.030792236,4.339126586800006,8.95331916767383,False,False
3,0.2,9000,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
3,0.4,18000,45000,5000,C_level,0,0,434,0.00999999977648,0.00999999977648,0.00999999977648,0.0799999982119,0.152993261814,0.06999999843542,0.0397862103446397,False,False
3,0.4,18000,45000,5000,C_temperature.T,0,0,434,273.149993896,273.149993896,273.149993896,323.280914307,326.582733154,50.13092041099998,25.130601930653896,False,False
3,0.4,18000,45000,5000,HT_level,0,0,1040,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2289600998275646,False,False
3,0.4,18000,45000,5000,HT_temperature.T,0,0,17822,283.149993896,313.79630279574997,325.09294128399995,329.769721985,332.999633789,15.973419189250023,12.619906381427093,False,False
3,0.4,18000,45000,5000,RT_level,0,0,3699,0.5,1.75,1.82483136654,1.82483136654,2.32483148575,0.07483136654,0.37040121184512226,False,False
3,0.4,18000,45000,5000,RT_level_ini,0,0,3,0.0,2.25,2.25,2.32483148575,2.32483148575,0.07483148574999987,0.5173880984613154,False,False
3,0.4,18000,45000,5000,RT_temperature.T,0,0,2812,283.033294678,294.359375,309.419128418,323.858520508,330.421539307,29.499145508000026,15.349020336882354,False,False
3,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33813740935598674,True,False
3,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.5829301398910065,True,False
3,0.4,18000,45000,5000,dL_rand,0,0,3,-0.351237535477,0.0,0.0,0.149662777781,0.149662777781,0.149662777781,0.1029660012432681,False,False
3,0.4,18000,45000,5000,dT_rand,0,0,3,-0.351237535477,0.0,0.0,0.149662777781,0.149662777781,0.149662777781,0.1029660012432681,False,False
3,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16449967243166136,True,False
3,0.4,18000,45000,5000,dt_rand,0,0,24,-1.59614861012,-0.138035222888,0.156010627747,0.717795372009,3.0849635601,0.855830594897,0.8360749127561515,False,False
3,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4781035371810194,False,False
3,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32914650699455034,True,False
3,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1701320475580996,True,False
3,0.4,18000,45000,5000,limiter.y,0,0,3,279.487609863,283.0,283.0,284.496612549,284.496612549,1.4966125490000195,1.0296556045820087,False,False
3,0.4,18000,45000,5000,limiter1.y,0,0,24,84.0385131836,98.619644165,101.56010437,107.177955627,130.849639893,8.558311462000006,8.360749633516406,False,False
3,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15288036659989626,True,False
3,0.6,27000,45000,5000,C_level,0,0,626,0.00999999977648,0.00999999977648,0.0799999982119,0.152993261814,0.215968504548,0.14299326203752,0.06748495012765575,False,False
3,0.6,27000,45000,5000,C_temperature.T,0,0,626,273.149993896,273.149993896,323.280914307,326.582733154,327.658355713,53.43273925799997,24.67427625718694,False,False
3,0.6,27000,45000,5000,HT_level,0,0,1513,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22724599798760015,False,False
3,0.6,27000,45000,5000,HT_temperature.T,0,0,26569,283.149993896,313.238243103,324.71064758299997,329.63869476275,332.999633789,16.40045165974999,12.033371839845003,False,False
3,0.6,27000,45000,5000,RT_level,0,0,5460,0.5,1.57438123226,1.75,1.82483136654,2.32483148575,0.25045013428000007,0.3529222714014508,False,False
3,0.6,27000,45000,5000,RT_level_ini,0,0,5,0.0,2.07438135147,2.25,2.32483148575,2.32483148575,0.25045013427999985,0.42535344844714545,False,False
3,0.6,27000,45000,5000,RT_temperature.T,0,0,4165,283.033294678,294.359375,309.140472412,322.487182617,330.421539307,28.127807616999974,14.985763027825474,False,False
3,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3324805875707621,True,False
3,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.5671648665923295,True,False
3,0.6,27000,45000,5000,dL_rand,0,0,4,-0.46189764142,-0.351237535477,0.0,0.149662777781,0.149662777781,0.500900313258,0.22222370982109063,False,False
3,0.6,27000,45000,5000,dT_rand,0,0,4,-0.46189764142,-0.351237535477,0.0,0.149662777781,0.149662777781,0.500900313258,0.22222370982109063,False,False
3,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16337758571755062,True,False
3,0.6,27000,45000,5000,dt_rand,0,0,34,-1.59614861012,-0.270638138056,0.184698015451,0.717795372009,3.0849635601,0.988433510065,0.8365325211439746,False,False
3,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4748303971636559,False,False
3,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3283582433296165,True,False
3,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16645191130479448,True,False
3,0.6,27000,45000,5000,limiter.y,0,0,4,278.381011963,279.487609863,283.0,284.496612549,284.496612549,5.009002686000031,2.2222385816662635,False,False
3,0.6,27000,45000,5000,limiter1.y,0,0,34,84.0385131836,97.2936172485,101.846977234,107.177955627,130.849639893,9.884338378500004,8.36532519069367,False,False
3,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15002388329967892,True,False
3,0.8,36000,45000,5000,C_level,0,0,812,0.00999999977648,0.00999999977648,0.152993261814,0.215968504548,0.276730537415,0.20596850477152,0.0901313776287371,False,False
3,0.8,36000,45000,5000,C_temperature.T,0,0,812,273.149993896,273.149993896,326.582733154,327.658355713,328.274536133,54.50836181699998,23.13253169406587,False,False
